top-typology-kbpedia-rc-id,opencyc-path-id,opencyc-path-label,connecting-kbpedia-rc
BiologicalAgentType,,,
,Mx4rvdpBupwpEbGdrcN5Y29ycA,ChemOrBioWeaponPrecursorMaterialType,
BiologicalAgentType,,,
,Mx4rvrbYX5wpEbGdrcN5Y29ycA,WeaponBasisType,
BiologicalAgentType,,,
,,,TemporalStuffType
,,,
,,,
WeaponBasisType,1,,
ChemOrBioWeaponPrecursorMaterialType,1,,
