top-typology-kbpedia-rc-id,opencyc-path-id,opencyc-path-label,connecting-kbpedia-rc
HollowCylindricalObject,,,
,Mx4rvh-N_ZwpEbGdrcN5Y29ycA,ContainerShapedObject,
HollowCylindricalObject,,,
,,,CavityOrContainer
,,,
,,,
ContainerShapedObject,1,,
