s,p,o
http://dbpedia.org/ontology/Bank,owl:equivalentClass,http://kbpedia.org/kko/rc/BankOrganization
http://dbpedia.org/ontology/Baronet,owl:equivalentClass,http://kbpedia.org/kko/rc/Baronet
http://dbpedia.org/ontology/BaseballPlayer,owl:equivalentClass,http://kbpedia.org/kko/rc/BaseballPlayer
http://dbpedia.org/ontology/BaseballSeason,owl:equivalentClass,http://kbpedia.org/kko/rc/BaseballSeason
http://dbpedia.org/ontology/BaseballTeam,owl:equivalentClass,http://kbpedia.org/kko/rc/BaseballTeam
http://dbpedia.org/ontology/BaseballLeague,owl:equivalentClass,http://kbpedia.org/kko/rc/BasketballLeague
http://dbpedia.org/ontology/BasketballPlayer,owl:equivalentClass,http://kbpedia.org/kko/rc/BasketballPlayer
http://dbpedia.org/ontology/BasketballTeam,owl:equivalentClass,http://kbpedia.org/kko/rc/BasketballTeam
http://dbpedia.org/ontology/Bay,owl:equivalentClass,http://kbpedia.org/kko/rc/Bay
http://dbpedia.org/ontology/Beach,owl:equivalentClass,http://kbpedia.org/kko/rc/Beach
http://dbpedia.org/ontology/Beer,owl:equivalentClass,http://kbpedia.org/kko/rc/Beer
http://dbpedia.org/ontology/Species,owl:equivalentClass,http://kbpedia.org/kko/rc/BiologicalSpecies
http://dbpedia.org/ontology/Taxon,owl:equivalentClass,http://kbpedia.org/kko/rc/BiologicalTaxon
http://dbpedia.org/ontology/Biologist,owl:equivalentClass,http://kbpedia.org/kko/rc/Biologist
http://dbpedia.org/ontology/Biomolecule,owl:equivalentClass,http://kbpedia.org/kko/rc/BiopolymerMolecule
http://dbpedia.org/ontology/Bird,owl:equivalentClass,http://kbpedia.org/kko/rc/Bird
http://dbpedia.org/ontology/Birth,owl:equivalentClass,http://kbpedia.org/kko/rc/BirthEvent
http://dbpedia.org/ontology/ChristianBishop,owl:equivalentClass,http://kbpedia.org/kko/rc/Bishop-Clerical
http://dbpedia.org/ontology/BloodType,owl:equivalentClass,http://kbpedia.org/kko/rc/BloodType
http://dbpedia.org/ontology/BloodVessel,owl:equivalentClass,http://kbpedia.org/kko/rc/BloodVessel
http://dbpedia.org/ontology/BoardGame,owl:equivalentClass,http://kbpedia.org/kko/rc/BoardGame
http://dbpedia.org/ontology/Bodybuilder,owl:equivalentClass,http://kbpedia.org/kko/rc/Bodybuilder
http://dbpedia.org/ontology/BodyOfWater,owl:equivalentClass,http://kbpedia.org/kko/rc/BodyOfWater
http://dbpedia.org/ontology/Bone,owl:equivalentClass,http://kbpedia.org/kko/rc/Bone-BodyPart
http://dbpedia.org/ontology/Book,owl:equivalentClass,http://kbpedia.org/kko/rc/Book
http://dbpedia.org/ontology/AmateurBoxer,rdfs:subClassOf,http://kbpedia.org/kko/rc/Boxer
http://dbpedia.org/ontology/Boxer,owl:equivalentClass,http://kbpedia.org/kko/rc/Boxer
http://dbpedia.org/ontology/Boxing,rdfs:subClassOf,http://kbpedia.org/kko/rc/BoxingSport
http://dbpedia.org/ontology/BoxingCategory,rdfs:subClassOf,http://kbpedia.org/kko/rc/BoxingSport
http://dbpedia.org/ontology/BoxingStyle,rdfs:subClassOf,http://kbpedia.org/kko/rc/BoxingSport
http://dbpedia.org/ontology/Brain,owl:equivalentClass,http://kbpedia.org/kko/rc/Brain
http://dbpedia.org/ontology/Brewery,owl:equivalentClass,http://kbpedia.org/kko/rc/Brewery
http://dbpedia.org/ontology/Bridge,owl:equivalentClass,http://kbpedia.org/kko/rc/Bridge
http://dbpedia.org/ontology/Broadcast,rdfs:subClassOf,http://kbpedia.org/kko/rc/BroadcastMediaShow
http://dbpedia.org/ontology/Building,owl:equivalentClass,http://kbpedia.org/kko/rc/Building
http://dbpedia.org/ontology/BusinessPerson,owl:equivalentClass,http://kbpedia.org/kko/rc/BusinessPerson
http://dbpedia.org/ontology/BusCompany,owl:equivalentClass,http://kbpedia.org/kko/rc/BusLine
http://dbpedia.org/ontology/GovernmentCabinet,owl:equivalentClass,http://kbpedia.org/kko/rc/CabinetOffice
http://dbpedia.org/ontology/Year,owl:equivalentClass,http://kbpedia.org/kko/rc/CalendarYear
http://dbpedia.org/ontology/Camera,owl:equivalentClass,http://kbpedia.org/kko/rc/Camera
http://dbpedia.org/ontology/Canal,owl:equivalentClass,http://kbpedia.org/kko/rc/Canal
http://dbpedia.org/ontology/Canton,owl:equivalentClass,http://kbpedia.org/kko/rc/Canton-Swiss
http://dbpedia.org/ontology/Cape,owl:equivalentClass,http://kbpedia.org/kko/rc/Cape-Topographical
http://dbpedia.org/ontology/Capital,rdfs:subClassOf,http://kbpedia.org/kko/rc/CapitalCityOfRegion
http://dbpedia.org/ontology/CapitalOfRegion,owl:equivalentClass,http://kbpedia.org/kko/rc/CapitalCityOfRegion
http://dbpedia.org/ontology/CardGame,owl:equivalentClass,http://kbpedia.org/kko/rc/CardGame
http://dbpedia.org/ontology/Racecourse,owl:equivalentClass,http://kbpedia.org/kko/rc/CarRaceTrack
http://dbpedia.org/ontology/DTMRacer,rdfs:subClassOf,http://kbpedia.org/kko/rc/CarRacing
http://dbpedia.org/ontology/Cartoon,owl:equivalentClass,http://kbpedia.org/kko/rc/Cartoon
http://dbpedia.org/ontology/HollywoodCartoon,rdfs:subClassOf,http://kbpedia.org/kko/rc/Cartoon
http://dbpedia.org/ontology/AnimangaCharacter,rdfs:subClassOf,http://kbpedia.org/kko/rc/CartoonCharacter
http://dbpedia.org/ontology/ComicsCharacter,owl:equivalentClass,http://kbpedia.org/kko/rc/CartoonCharacter
http://dbpedia.org/ontology/DisneyCharacter,rdfs:subClassOf,http://kbpedia.org/kko/rc/CartoonCharacter
http://dbpedia.org/ontology/NarutoCharacter,rdfs:subClassOf,http://kbpedia.org/kko/rc/CartoonCharacter
http://dbpedia.org/ontology/ComicsCreator,owl:equivalentClass,http://kbpedia.org/kko/rc/Cartoonist
http://dbpedia.org/ontology/Casino,owl:equivalentClass,http://kbpedia.org/kko/rc/Casino
