s,p,o
http://kbpedia.org/kko/rc/SpatialThing,owl:equivalentClass,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing
http://kbpedia.org/kko/rc/GeographicalPlace,owl:equivalentClass,http://www.w3.org/2003/01/geo/wgs84_pos#Point
